282,0,0:00:00.005107
283,0,0:00:00.004661
284,0,0:00:00.004623
285,0,0:00:00.004704
286,1,0:00:00.034721
287,0,0:00:00.005340
288,1,0:00:00.032953
289,0,0:00:00.004636
290,0,0:00:00.005280
291,1,0:00:02.132542
292,1,0:00:02.121654
293,1,0:00:02.071385
294,0,0:00:00.004897
295,1,0:00:02.068606
296,0,0:00:00.004650
297,0,0:00:00.004614
298,0,0:00:00.004841
299,0,0:00:00.004471
300,1,0:00:00.097547
301,0,0:00:00.004452
302,1,0:00:00.034074
303,0,0:00:00.004665
304,0,0:00:00.004569
305,0,0:00:00.004963
306,0,0:00:00.004745
307,0,0:00:00.004782
308,0,0:00:00.004372
309,0,0:00:00.004710
310,1,0:00:00.034461
311,1,0:00:00.033052
312,0,0:00:00.004691
313,1,0:00:00.033222
314,1,0:00:00.033192
315,1,0:00:00.033348
316,3,0:00:04.150808
317,10,0:00:00.290609
318,0,0:00:00.004759
319,0,0:00:00.004501
320,0,0:00:00.005431
321,0,0:00:00.005360
322,0,0:00:00.005380
323,0,0:00:00.005151
324,0,0:00:00.004480
325,0,0:00:00.004748
326,0,0:00:00.004994
327,0,0:00:00.004578
328,0,0:00:00.005213
329,1,0:00:02.165587
330,1,0:00:02.111586
331,1,0:00:00.033836
332,0,0:00:00.004768
333,0,0:00:00.005288
334,0,0:00:00.066183
335,0,0:00:00.005841
336,0,0:00:00.005283
337,0,0:00:00.005246
338,1,0:00:02.098907
339,0,0:00:00.005421
340,0,0:00:00.004252
341,0,0:00:00.004301
342,1,0:00:02.125661
343,0,0:00:00.004382
344,0,0:00:00.004414
345,0,0:00:00.004688
346,0,0:00:00.004988
347,0,0:00:00.005306
348,0,0:00:00.004409
349,0,0:00:00.004652
350,0,0:00:00.004269
351,0,0:00:00.004825
352,0,0:00:00.066616
353,0,0:00:00.006167
354,0,0:00:00.005864
355,0,0:00:00.004322
356,1,0:00:00.035348
357,0,0:00:00.005241
358,2,0:00:04.255142
359,0,0:00:00.005157
360,0,0:00:00.004723
361,0,0:00:00.005142
362,0,0:00:00.005407
363,0,0:00:00.004921
364,0,0:00:00.004666
365,1,0:00:00.034083
366,0,0:00:00.005443
367,1,0:00:02.104892
368,0,0:00:00.004515
369,0,0:00:00.004799
370,0,0:00:00.066896
371,0,0:00:00.006570
372,0,0:00:00.005337
373,1,0:00:02.100897
374,0,0:00:00.004698
375,1,0:00:02.084950
376,1,0:00:00.037139
377,0,0:00:00.004697
378,0,0:00:00.004983
379,0,0:00:00.005090
380,0,0:00:00.004306
381,0,0:00:00.004656
382,0,0:00:00.004879
383,0,0:00:00.004619
384,1,0:00:00.033625
385,0,0:00:00.004838
386,0,0:00:00.005476
387,0,0:00:00.004591
388,1,0:00:02.054377
389,0,0:00:00.004441
390,0,0:00:00.005018
391,0,0:00:00.004803
392,0,0:00:00.004955
393,0,0:00:00.066626
394,0,0:00:00.006057
395,0,0:00:00.005324
396,0,0:00:00.004515
397,1,0:00:00.033290
398,0,0:00:00.004662
399,0,0:00:00.004865
400,0,0:00:00.004602
401,1,0:00:02.081287
402,0,0:00:00.004431
403,0,0:00:00.004971
404,0,0:00:00.004736
405,0,0:00:00.004696
406,0,0:00:00.005259
407,0,0:00:00.005353
408,0,0:00:00.005161
409,0,0:00:00.004989
410,0,0:00:00.004912
411,0,0:00:00.005911
412,0,0:00:00.005354
413,0,0:00:00.004820
414,0,0:00:00.005213
415,1,0:00:02.084981
416,0,0:00:00.004765
417,2,0:00:02.120225
418,0,0:00:00.004792
419,0,0:00:00.004563
420,1,0:00:02.087136
421,1,0:00:00.033190
422,3,0:00:04.216713
423,0,0:00:00.004708
424,1,0:00:00.034524
425,0,0:00:00.005136
426,1,0:00:02.099499
427,0,0:00:00.005330
428,0,0:00:00.004516
429,0,0:00:00.005120
430,1,0:00:02.086199
431,0,0:00:00.065968
432,1,0:00:02.125495
433,1,0:00:00.033231
434,0,0:00:00.004741
435,0,0:00:00.004568
436,2,0:00:04.193281
437,0,0:00:00.005168
438,0,0:00:00.004519
439,0,0:00:00.004873
440,0,0:00:00.004962
441,0,0:00:00.004673
442,0,0:00:00.004587
443,1,0:00:00.036669
444,0,0:00:00.004807
445,0,0:00:00.004851
446,0,0:00:00.005151
447,1,0:00:02.067126
448,1,0:00:02.081153
449,0,0:00:00.005102
450,0,0:00:00.004946
451,0,0:00:00.004277
452,1,0:00:02.092933
453,0,0:00:00.004354
454,0,0:00:00.066059
455,0,0:00:00.006645
456,0,0:00:00.005035
457,0,0:00:00.005079
458,0,0:00:00.004564
459,0,0:00:00.004653
460,0,0:00:00.004637
461,0,0:00:00.004309
462,0,0:00:00.005134
463,0,0:00:00.005074
464,0,0:00:00.004981
465,2,0:00:04.249449
466,0,0:00:00.005114
467,0,0:00:00.004573
468,0,0:00:00.004499
469,0,0:00:00.004845
470,0,0:00:00.004490
471,1,0:00:02.086654
472,0,0:00:00.005168
473,1,0:00:00.033460
474,2,0:00:04.144425
475,0,0:00:00.005290
476,0,0:00:00.066144
477,1,0:00:02.230752
478,1,0:00:00.034520
479,0,0:00:00.004646
480,0,0:00:00.004666
481,0,0:00:00.004938
482,1,0:00:02.058192
483,0,0:00:00.004954
484,0,0:00:00.004577
485,0,0:00:00.004822
486,0,0:00:00.005017
487,0,0:00:00.005007
488,0,0:00:00.005017
489,1,0:00:02.037767
490,0,0:00:00.004922
491,0,0:00:00.004391
492,0,0:00:00.004557
493,1,0:00:00.034640
494,0,0:00:00.004982
495,2,0:00:02.110757
496,1,0:00:00.033882
497,0,0:00:00.005053
498,0,0:00:00.005039
499,1,0:00:00.034323
500,0,0:00:00.004694
501,0,0:00:00.004802
502,0,0:00:00.005295
503,0,0:00:00.065338
504,0,0:00:00.004927
505,0,0:00:00.004318
506,0,0:00:00.005034
507,0,0:00:00.004532
508,0,0:00:00.005239
509,0,0:00:00.004831
510,1,0:00:02.108054
511,0,0:00:00.004500
512,0,0:00:00.005075
513,0,0:00:00.004704
514,0,0:00:00.004210
515,0,0:00:00.004505
516,0,0:00:00.004510
517,0,0:00:00.005046
518,0,0:00:00.005091
519,1,0:00:02.037983
520,0,0:00:00.004460
521,0,0:00:00.004617
522,1,0:00:00.040193
523,0,0:00:00.004830
524,0,0:00:00.005396
525,1,0:00:00.033345
526,0,0:00:00.004506
527,0,0:00:00.004576
528,0,0:00:00.005113
529,0,0:00:00.004219
530,0,0:00:00.066086
531,0,0:00:00.006309
532,0,0:00:00.005263
533,0,0:00:00.004470
534,0,0:00:00.005223
535,0,0:00:00.004222
536,0,0:00:00.005217
537,0,0:00:00.004648
538,0,0:00:00.004435
539,0,0:00:00.004502
540,0,0:00:00.005274
541,0,0:00:00.005186
542,0,0:00:00.004520
543,0,0:00:00.004436
544,0,0:00:00.004431
545,1,0:00:02.059871
546,0,0:00:00.004969
547,1,0:00:00.036926
548,0,0:00:00.005139
549,0,0:00:00.004994
550,0,0:00:00.004784
551,1,0:00:02.087134
552,0,0:00:00.004412
553,0,0:00:00.005453
554,0,0:00:00.004690
555,0,0:00:00.005147
556,0,0:00:00.004424
557,0,0:00:00.004673
558,0,0:00:00.004521
559,0,0:00:00.066340
560,1,0:00:02.067261
561,0,0:00:00.004531
562,0,0:00:00.004538
563,0,0:00:00.005012
564,0,0:00:00.005365
565,1,0:00:00.034233
566,0,0:00:00.004641
567,1,0:00:02.054448
568,0,0:00:00.004559
569,1,0:00:00.033352
570,0,0:00:00.004595
571,0,0:00:00.004619
572,1,0:00:00.035396
573,0,0:00:00.004468
574,0,0:00:00.004436
575,0,0:00:00.005162
576,1,0:00:00.098801
577,0,0:00:00.005085
578,0,0:00:00.004240
579,0,0:00:00.004371
580,0,0:00:00.004815
581,0,0:00:00.005721
582,0,0:00:00.004378
583,0,0:00:00.004709
584,1,0:00:02.092203
585,0,0:00:00.004983
586,0,0:00:00.004381
587,0,0:00:00.004641
588,0,0:00:00.004842
589,0,0:00:00.004371
590,0,0:00:00.004559
591,0,0:00:00.005262
592,0,0:00:00.004611
593,0,0:00:00.004315
594,0,0:00:00.004624
595,0,0:00:00.004908
596,0,0:00:00.004267
597,0,0:00:00.004533
598,2,0:00:00.063331
599,0,0:00:00.004552
600,1,0:00:00.033622
601,0,0:00:00.005744
602,0,0:00:00.004355
603,0,0:00:00.004339
604,0,0:00:00.004379
605,0,0:00:00.004999
606,0,0:00:00.064977
607,0,0:00:00.004412
608,1,0:00:00.034905
609,0,0:00:00.004477
610,0,0:00:00.005159
611,0,0:00:00.004467
612,0,0:00:00.004768
613,0,0:00:00.004658
614,0,0:00:00.004979
615,0,0:00:00.005048
616,0,0:00:00.004523
617,0,0:00:00.004604
618,0,0:00:00.004285
619,0,0:00:00.004679
620,1,0:00:02.065943
621,0,0:00:00.005245
622,2,0:00:02.121055
623,2,0:00:04.129667
624,0,0:00:00.004710
625,0,0:00:00.005146
626,0,0:00:00.004158
627,2,0:00:02.142002
628,1,0:00:02.172599
629,0,0:00:00.004642
630,0,0:00:00.005076
631,0,0:00:00.004573
632,0,0:00:00.004496
633,0,0:00:00.004525
634,1,0:00:02.148921
635,0,0:00:00.005321
636,2,0:00:00.063084
637,1,0:00:00.033482
638,0,0:00:00.004490
639,1,0:00:00.033651
640,0,0:00:00.004555
641,0,0:00:00.005245
642,1,0:00:02.084865
643,1,0:00:02.068349
644,0,0:00:00.004851
645,2,0:00:04.193008
646,0,0:00:00.004725
647,0,0:00:00.004350
648,0,0:00:00.005128
649,0,0:00:00.005001
650,0,0:00:00.004398
651,0,0:00:00.004401
652,0,0:00:00.005311
653,0,0:00:00.005442
654,0,0:00:00.004775
655,0,0:00:00.066005
656,0,0:00:00.005792
657,0,0:00:00.004957
658,0,0:00:00.004674
659,0,0:00:00.004978
660,0,0:00:00.005020
661,0,0:00:00.004508
662,1,0:00:02.084588
663,0,0:00:00.004707
664,0,0:00:00.004803
665,0,0:00:00.005106
666,0,0:00:00.005499
667,0,0:00:00.004929
668,0,0:00:00.004909
669,0,0:00:00.006550
670,1,0:00:00.035670
671,0,0:00:00.004908
672,0,0:00:00.004784
673,1,0:00:02.055323
674,0,0:00:00.004722
675,0,0:00:00.004545
676,0,0:00:00.004566
677,0,0:00:00.004959
678,0,0:00:00.004658
679,0,0:00:00.004313
680,0,0:00:00.004609
681,3,0:00:04.225346
682,0,0:00:00.005029
683,0,0:00:00.004447
684,0,0:00:00.004372
685,0,0:00:00.004658
686,0,0:00:00.004657
687,0,0:00:00.004903
688,0,0:00:00.004302
689,1,0:00:00.033430
690,1,0:00:00.033101
691,0,0:00:00.004546
692,0,0:00:00.004823
693,0,0:00:00.004815
694,0,0:00:00.005361
695,0,0:00:00.004633
696,0,0:00:00.004256
697,1,0:00:00.033109
698,0,0:00:00.064687
699,0,0:00:00.005090
700,0,0:00:00.004952
701,0,0:00:00.004370
702,0,0:00:00.004432
703,0,0:00:00.004685
704,1,0:00:00.033861
705,0,0:00:00.004716
706,0,0:00:00.005123
707,0,0:00:00.005114
708,0,0:00:00.004346
709,0,0:00:00.004587
710,1,0:00:00.034150
711,0,0:00:00.004614
712,0,0:00:00.004800
713,0,0:00:00.005268
714,0,0:00:00.004610
715,0,0:00:00.004702
716,0,0:00:00.005468
717,1,0:00:00.033171
718,0,0:00:00.004783
719,0,0:00:00.004391
720,1,0:00:02.092670
721,0,0:00:00.004700
722,0,0:00:00.005374
723,0,0:00:00.065764
724,0,0:00:00.006512
725,2,0:00:02.138854
726,0,0:00:00.004803
727,0,0:00:00.005199
728,0,0:00:00.004357
729,0,0:00:00.004440
730,0,0:00:00.005651
731,0,0:00:00.004560
732,0,0:00:00.005183
733,0,0:00:00.004363
734,0,0:00:00.004671
735,1,0:00:00.033099
736,0,0:00:00.004475
737,0,0:00:00.004969
738,0,0:00:00.004921
739,1,0:00:02.160206
740,0,0:00:00.004395
741,0,0:00:00.004761
742,0,0:00:00.005063
743,1,0:00:02.131861
744,0,0:00:00.004995
745,0,0:00:00.005012
746,0,0:00:00.005130
747,0,0:00:00.004680
748,0,0:00:00.004666
749,0,0:00:00.004547
750,0,0:00:00.005404
751,0,0:00:00.004763
752,0,0:00:00.004749
753,1,0:00:02.098560
754,0,0:00:00.066242
755,5,0:00:08.453895
756,0,0:00:00.004814
757,0,0:00:00.004812
758,1,0:00:02.092085
759,2,0:00:04.153432
760,0,0:00:00.004527
761,0,0:00:00.005285
762,1,0:00:00.033198
763,0,0:00:00.004351
764,0,0:00:00.004972
765,0,0:00:00.004671
766,0,0:00:00.004300
767,1,0:00:02.111478
768,0,0:00:00.004478
769,1,0:00:02.123492
770,0,0:00:00.004578
771,0,0:00:00.004399
772,0,0:00:00.004363
773,1,0:00:00.033244
774,0,0:00:00.004843
775,0,0:00:00.004527
776,0,0:00:00.004951
777,1,0:00:00.033617
778,0,0:00:00.004426
779,0,0:00:00.065950
780,0,0:00:00.006836
781,0,0:00:00.005604
782,2,0:00:04.114155
783,1,0:00:00.034650
784,0,0:00:00.005285
785,0,0:00:00.004786
786,0,0:00:00.004500
787,1,0:00:00.040232
788,0,0:00:00.004999
789,0,0:00:00.004851
790,0,0:00:00.004960
791,0,0:00:00.004388
792,0,0:00:00.004265
793,0,0:00:00.004503
794,0,0:00:00.004649
795,0,0:00:00.004757
796,0,0:00:00.004343
797,1,0:00:00.034251
798,0,0:00:00.004538
799,0,0:00:00.004531
800,0,0:00:00.004448
801,0,0:00:00.005031
802,0,0:00:00.004837
803,0,0:00:00.004431
804,1,0:00:02.112537
805,0,0:00:00.004699
806,0,0:00:00.067038
807,0,0:00:00.005711
808,1,0:00:00.034905
809,0,0:00:00.004679
810,0,0:00:00.005262
811,1,0:00:02.128564
812,1,0:00:00.033174
813,0,0:00:00.004563
814,1,0:00:00.035831
815,3,0:00:06.214356
816,0,0:00:00.004743
817,0,0:00:00.004960
818,0,0:00:00.005084
819,0,0:00:00.005371
820,0,0:00:00.005162
821,0,0:00:00.004502
822,1,0:00:02.043761
823,0,0:00:00.004725
824,0,0:00:00.004806
825,0,0:00:00.004461
826,0,0:00:00.004841
827,0,0:00:00.004468
828,1,0:00:02.055510
829,1,0:00:00.034017
830,0,0:00:00.066131
831,0,0:00:00.005868
832,0,0:00:00.005699
833,0,0:00:00.004730
834,0,0:00:00.004899
835,0,0:00:00.004820
836,0,0:00:00.004796
837,0,0:00:00.004274
838,0,0:00:00.004559
839,0,0:00:00.004599
840,0,0:00:00.004526
841,0,0:00:00.005287
842,0,0:00:00.004436
843,0,0:00:00.004957
844,0,0:00:00.004874
845,0,0:00:00.004292
846,0,0:00:00.004211
847,0,0:00:00.004341
848,0,0:00:00.004843
849,1,0:00:00.035291
850,0,0:00:00.004788
851,0,0:00:00.005065
852,1,0:00:00.033789
853,0,0:00:00.005192
854,0,0:00:00.004408
855,1,0:00:00.033551
856,0,0:00:00.004884
857,0,0:00:00.065015
858,1,0:00:00.034054
859,0,0:00:00.004271
860,0,0:00:00.004801
861,0,0:00:00.004588
862,0,0:00:00.004396
863,1,0:00:00.033619
864,0,0:00:00.005225
865,0,0:00:00.004686
866,1,0:00:02.136533
867,0,0:00:00.005147
868,0,0:00:00.004526
869,0,0:00:00.008480
870,0,0:00:00.004624
871,0,0:00:00.004855
872,0,0:00:00.004924
873,0,0:00:00.005293
874,0,0:00:00.004730
875,0,0:00:00.004529
876,0,0:00:00.005444
877,0,0:00:00.004572
878,0,0:00:00.004640
879,0,0:00:00.004799
880,0,0:00:00.004671
881,0,0:00:00.005186
882,0,0:00:00.004316
883,0,0:00:00.004697
884,0,0:00:00.005244
885,0,0:00:00.004361
886,0,0:00:00.005404
887,0,0:00:00.066834
888,1,0:00:00.035253
889,1,0:00:00.034260
890,0,0:00:00.004989
891,0,0:00:00.004385
892,0,0:00:00.004536
893,0,0:00:00.004413
894,2,0:00:00.062472
895,0,0:00:00.005109
896,0,0:00:00.005876
897,0,0:00:00.005885
898,0,0:00:00.004805
899,1,0:00:00.034837
900,1,0:00:00.034509
901,1,0:00:00.033165
902,0,0:00:00.004519
903,0,0:00:00.004610
904,0,0:00:00.004922
905,0,0:00:00.004349
906,0,0:00:00.004519
907,2,0:00:04.108930
908,0,0:00:00.004835
909,0,0:00:00.004385
910,0,0:00:00.004835
911,0,0:00:00.004575
912,0,0:00:00.005096
913,0,0:00:00.004223
914,0,0:00:00.005344
915,1,0:00:02.122823
916,0,0:00:00.004773
917,0,0:00:00.066237
918,0,0:00:00.005796
919,1,0:00:02.135025
920,0,0:00:00.004839
921,0,0:00:00.004346
922,0,0:00:00.004576
923,0,0:00:00.004349
924,0,0:00:00.005242
925,0,0:00:00.005400
926,0,0:00:00.004714
927,0,0:00:00.005484
928,0,0:00:00.004963
929,3,0:00:06.320497
930,0,0:00:00.004971
931,0,0:00:00.005163
932,0,0:00:00.004592
933,0,0:00:00.004655
934,0,0:00:00.005114
935,0,0:00:00.004409
936,0,0:00:00.005278
937,0,0:00:00.004563
938,1,0:00:00.033190
939,0,0:00:00.066716
940,0,0:00:00.006484
941,0,0:00:00.004955
942,0,0:00:00.004497
943,0,0:00:00.004441
944,0,0:00:00.005022
945,0,0:00:00.004691
946,0,0:00:00.004260
947,1,0:00:00.034275
948,0,0:00:00.005314
949,1,0:00:02.140365
950,0,0:00:00.005008
951,1,0:00:02.117050
952,1,0:00:02.127915
953,0,0:00:00.004989
954,1,0:00:00.033180
955,0,0:00:00.004760
956,0,0:00:00.005132
957,0,0:00:00.004266
958,0,0:00:00.004568
959,0,0:00:00.005048
960,0,0:00:00.004370
961,0,0:00:00.065890
962,0,0:00:00.006604
963,0,0:00:00.005152
964,0,0:00:00.005054
965,0,0:00:00.004917
966,0,0:00:00.005242
967,0,0:00:00.005068
968,0,0:00:00.004767
969,0,0:00:00.004363
970,0,0:00:00.004270
971,0,0:00:00.005339
972,0,0:00:00.004394
973,0,0:00:00.004275
974,0,0:00:00.004756
975,0,0:00:00.004661
976,0,0:00:00.004967
977,1,0:00:00.034531
978,0,0:00:00.004960
979,0,0:00:00.004466
980,0,0:00:00.005351
981,0,0:00:00.004615
982,0,0:00:00.004435
983,0,0:00:00.004805
984,0,0:00:00.004575
985,0,0:00:00.004956
986,0,0:00:00.004375
987,0,0:00:00.004299
988,0,0:00:00.004797
989,0,0:00:00.005331
990,0,0:00:00.004391
991,0,0:00:00.004388
992,0,0:00:00.004524
993,0,0:00:00.005132
994,0,0:00:00.004695
995,0,0:00:00.004869
996,0,0:00:00.004367
997,0,0:00:00.004405
998,0,0:00:00.004449
999,0,0:00:00.066246
1000,1,0:00:00.036587
1001,0,0:00:00.005130
1002,0,0:00:00.005073
1003,0,0:00:00.004355
1004,0,0:00:00.005336
1005,0,0:00:00.004637
1006,0,0:00:00.004835
1007,0,0:00:00.004281
1008,1,0:00:00.034508
1009,0,0:00:00.004570
1010,0,0:00:00.005269
1011,4,0:00:06.420233
1012,1,0:00:02.064552
1013,0,0:00:00.004468
1014,1,0:00:02.060825
1015,1,0:00:02.060990
1016,1,0:00:00.033926
1017,0,0:00:00.004348
1018,0,0:00:00.066354
1019,0,0:00:00.005793
1020,0,0:00:00.005282
1021,0,0:00:00.004456
1022,0,0:00:00.004336
1023,0,0:00:00.004817
1024,0,0:00:00.004434
1025,1,0:00:02.077192
1026,0,0:00:00.004744
1027,0,0:00:00.005066
1028,0,0:00:00.004831
1029,0,0:00:00.005286
1030,0,0:00:00.004259
1031,1,0:00:00.035108
1032,2,0:00:02.093332
1033,1,0:00:00.033798
1034,1,0:00:00.033251
1035,0,0:00:00.004373
1036,0,0:00:00.066626
1037,0,0:00:00.006982
1038,0,0:00:00.005354
1039,0,0:00:00.004372
1040,0,0:00:00.004441
1041,0,0:00:00.004624
1042,0,0:00:00.004167
1043,0,0:00:00.004587
1044,0,0:00:00.004692
1045,0,0:00:00.004563
1046,0,0:00:00.004897
1047,0,0:00:00.005281
1048,0,0:00:00.004562
1049,0,0:00:00.004719
1050,0,0:00:00.004701
1051,0,0:00:00.004522
1052,1,0:00:00.034396
1053,0,0:00:00.004642
1054,0,0:00:00.004412
1055,0,0:00:00.005045
1056,0,0:00:00.005236
1057,0,0:00:00.005307
1058,0,0:00:00.004322
1059,0,0:00:00.005268
1060,0,0:00:00.067140
1061,0,0:00:00.007177
1062,0,0:00:00.004703
1063,0,0:00:00.004920
1064,0,0:00:00.004925
1065,0,0:00:00.004358
1066,0,0:00:00.005063
1067,0,0:00:00.004812
1068,3,0:00:02.118523
1069,0,0:00:00.004625
1070,0,0:00:00.005164
1071,0,0:00:00.004779
